latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
60.14055,-120.89266,386.74,1.01,1.01,2023-06-02,2049,Aqua,MODIS,82,6.1NRT,307.21,176.41,D
61.95693,-124.13589,347.47,4.19,1.9,2023-06-02,2057,Terra,MODIS,82,6.1NRT,276.4,453.28,D
61.97911,-124.19583,325.21,4.17,1.89,2023-06-02,2057,Terra,MODIS,74,6.1NRT,275.44,181.26,D
61.95943,-124.12347,343.67,4.19,1.9,2023-06-02,2057,Terra,MODIS,87,6.1NRT,276.84,387.93,D
61.98229,-124.18441,326.13,4.17,1.89,2023-06-02,2057,Terra,MODIS,68,6.1NRT,275.67,179.07,D
61.90551,-123.57349,324.28,4.38,1.93,2023-06-02,2057,Terra,MODIS,37,6.1NRT,276.22,165.83,D
61.90805,-123.56641,327.01,4.38,1.93,2023-06-02,2057,Terra,MODIS,57,6.1NRT,275.76,200.38,D
58.07322,-123.51796,394.1,4.5,1.95,2023-06-02,2227,Aqua,MODIS,75,6.1NRT,277.21,1911.52,D
58.05615,-123.59127,351.14,4.47,1.94,2023-06-02,2227,Aqua,MODIS,84,6.1NRT,279.16,546.65,D
58.05562,-123.51468,378.38,4.5,1.95,2023-06-02,2227,Aqua,MODIS,87,6.1NRT,277.86,1263.63,D
58.03802,-123.51257,333.61,4.5,1.95,2023-06-02,2227,Aqua,MODIS,74,6.1NRT,281.79,286.72,D
58.03738,-123.43386,322.4,4.54,1.96,2023-06-02,2227,Aqua,MODIS,59,6.1NRT,266.39,173.41,D
61.97134,-124.19221,423.34,4.28,1.91,2023-06-02,2227,Aqua,MODIS,100,6.1NRT,303.63,3414.51,D
58.07149,-123.50794,392.29,4.5,1.95,2023-06-02,2227,Aqua,MODIS,75,6.1NRT,275.99,1836.95,D
58.05417,-123.5812,358.68,4.47,1.94,2023-06-02,2227,Aqua,MODIS,99,6.1NRT,280.02,715.04,D
58.05391,-123.50455,373.59,4.5,1.95,2023-06-02,2227,Aqua,MODIS,75,6.1NRT,276.44,1117.09,D
58.03664,-123.58202,314.52,4.47,1.94,2023-06-02,2227,Aqua,MODIS,41,6.1NRT,277.27,120.59,D
58.03632,-123.50277,332.28,4.5,1.95,2023-06-02,2227,Aqua,MODIS,64,6.1NRT,281.83,281.44,D
58.0717,-123.58165,348.23,4.47,1.94,2023-06-02,2227,Aqua,MODIS,94,6.1NRT,277.8,507.04,D
61.97093,-124.11357,406.77,4.31,1.92,2023-06-02,2227,Aqua,MODIS,100,6.1NRT,298.3,2388.17,D
61.96786,-123.66994,319.56,4.47,1.94,2023-06-02,2227,Aqua,MODIS,42,6.1NRT,288.09,120.28,D
61.83495,-124.37366,318.05,4.22,1.9,2023-06-02,2227,Aqua,MODIS,56,6.1NRT,294,94.6,D
61.83381,-124.36954,318.43,4.22,1.9,2023-06-02,2227,Aqua,MODIS,56,6.1NRT,294.17,98.71,D
58.07368,-123.59097,331.3,4.47,1.94,2023-06-02,2227,Aqua,MODIS,59,6.1NRT,276.95,253.91,D
63.17528,-124.89407,314.03,4.05,1.87,2023-06-02,2227,Aqua,MODIS,60,6.1NRT,287.9,91.1,D
61.99246,-124.20381,356.2,4.28,1.91,2023-06-02,2227,Aqua,MODIS,98,6.1NRT,293.1,593.83,D
61.99163,-124.12671,349.31,4.31,1.92,2023-06-02,2227,Aqua,MODIS,89,6.1NRT,288.27,462.26,D
61.99194,-124.20071,374.28,4.28,1.91,2023-06-02,2227,Aqua,MODIS,100,6.1NRT,293.15,1043.52,D
61.99135,-124.12347,359.23,4.31,1.92,2023-06-02,2227,Aqua,MODIS,94,6.1NRT,288.17,655.94,D
61.9747,-124.20102,413.43,4.28,1.91,2023-06-02,2227,Aqua,MODIS,100,6.1NRT,302.92,2771.51,D
61.97404,-124.12212,417.72,4.31,1.92,2023-06-02,2227,Aqua,MODIS,100,6.1NRT,299.07,3070.35,D
61.95744,-124.20076,339.03,4.28,1.91,2023-06-02,2227,Aqua,MODIS,89,6.1NRT,293.7,300.25,D
61.95674,-124.12052,325.47,4.31,1.92,2023-06-02,2227,Aqua,MODIS,55,6.1NRT,293.18,149.56,D
63.18012,-124.82837,312.26,4.08,1.87,2023-06-02,2227,Aqua,MODIS,30,6.1NRT,292.33,81.74,D
56.10855,-116.26036,327.11,1.03,1.01,2023-06-03,0455,Terra,MODIS,100,6.1NRT,288.24,28.55,N
56.10604,-116.27616,328.1,1.03,1.01,2023-06-03,0455,Terra,MODIS,100,6.1NRT,289.42,29.36,N
56.11726,-116.26485,318.6,1.03,1.01,2023-06-03,0455,Terra,MODIS,97,6.1NRT,285.35,19.44,N
56.11474,-116.28065,326.8,1.03,1.01,2023-06-03,0455,Terra,MODIS,100,6.1NRT,288.57,28.03,N
56.11222,-116.29646,321.98,1.03,1.01,2023-06-03,0455,Terra,MODIS,100,6.1NRT,288.71,22.54,N
56.1097,-116.31226,311.45,1.03,1.01,2023-06-03,0455,Terra,MODIS,83,6.1NRT,286.81,13.33,N
56.12344,-116.28515,313.05,1.03,1.01,2023-06-03,0455,Terra,MODIS,86,6.1NRT,287.31,14.76,N
57.0598,-113.50171,300.23,1.02,1.01,2023-06-03,0455,Terra,MODIS,22,6.1NRT,286.49,5.64,N
57.05766,-113.51795,306.52,1.02,1.01,2023-06-03,0455,Terra,MODIS,68,6.1NRT,286.83,9.35,N
56.32996,-118.96573,302.6,1.16,1.07,2023-06-03,0455,Terra,MODIS,43,6.1NRT,278.99,9.18,N
56.33907,-118.9711,322.11,1.16,1.07,2023-06-03,0455,Terra,MODIS,100,6.1NRT,283.77,27.41,N
56.33584,-118.98881,321.57,1.16,1.07,2023-06-03,0455,Terra,MODIS,100,6.1NRT,280.26,26.71,N
56.34494,-118.9942,315.29,1.16,1.07,2023-06-03,0455,Terra,MODIS,91,6.1NRT,276.9,20.11,N
57.65936,-113.32318,301.61,1.03,1.02,2023-06-03,0455,Terra,MODIS,43,6.1NRT,283.87,7.71,N
57.91934,-112.87547,308.5,1.05,1.03,2023-06-03,0455,Terra,MODIS,14,6.1NRT,284.93,10.64,N
57.94704,-113.03281,308.92,1.05,1.02,2023-06-03,0455,Terra,MODIS,26,6.1NRT,285.54,10.37,N
57.95596,-113.03666,315.12,1.05,1.02,2023-06-03,0455,Terra,MODIS,51,6.1NRT,285.56,15.11,N
57.96304,-113.04539,302.32,1.05,1.02,2023-06-03,0455,Terra,MODIS,48,6.1NRT,285.01,8.16,N
52.68363,-120.48731,300.6,1.6,1.24,2023-06-03,0455,Terra,MODIS,27,6.1NRT,282.52,13.99,N
55.99452,-116.20674,300.46,1.03,1.01,2023-06-03,0455,Terra,MODIS,28,6.1NRT,286.13,6.54,N
56.09817,-116.26562,325.77,1.03,1.01,2023-06-03,0455,Terra,MODIS,12,6.1NRT,289.27,24.35,N
58.57096,-119.9073,321.51,1.12,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.17,22.62,N
59.66251,-112.37996,311.4,1.12,1.06,2023-06-03,0457,Terra,MODIS,82,6.1NRT,282.48,15.21,N
59.65171,-112.47689,307.71,1.12,1.05,2023-06-03,0457,Terra,MODIS,17,6.1NRT,283.43,9.42,N
59.64954,-112.49622,316.19,1.12,1.05,2023-06-03,0457,Terra,MODIS,73,6.1NRT,285.88,16.84,N
59.64737,-112.51553,335.05,1.12,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.13,41.99,N
59.67176,-112.38403,313.36,1.12,1.06,2023-06-03,0457,Terra,MODIS,87,6.1NRT,283.01,16.52,N
59.66092,-112.48095,342.24,1.12,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,289.21,54.09,N
59.65875,-112.50031,414.76,1.12,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,306.37,413.26,N
59.65658,-112.51961,379.44,1.12,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,301.22,175.6,N
59.65442,-112.53886,327.29,1.11,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,289.34,28.66,N
58.59519,-119.883,364.16,1.11,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,299.85,114.29,N
58.59198,-119.90108,441.22,1.11,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,320.06,706.56,N
58.58876,-119.9192,349.81,1.12,1.05,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.17,71.04,N
59.68101,-112.38805,314.65,1.12,1.06,2023-06-03,0457,Terra,MODIS,90,6.1NRT,283.25,18.02,N
59.67232,-112.46568,328.17,1.12,1.05,2023-06-03,0457,Terra,MODIS,76,6.1NRT,289.11,29.18,N
58.06528,-112.66906,301.63,1.07,1.03,2023-06-03,0457,Terra,MODIS,33,6.1NRT,284.56,7.21,N
58.06317,-112.6866,308.71,1.07,1.03,2023-06-03,0457,Terra,MODIS,75,6.1NRT,285.48,11.89,N
58.07428,-112.67294,313.47,1.07,1.03,2023-06-03,0457,Terra,MODIS,60,6.1NRT,285.58,14.94,N
58.07217,-112.69047,321.03,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.81,22.39,N
58.04758,-113.04604,324.31,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.55,26.52,N
58.04544,-113.0633,301.19,1.05,1.02,2023-06-03,0457,Terra,MODIS,39,6.1NRT,284.99,6.97,N
58.10415,-112.80265,301.98,1.06,1.03,2023-06-03,0457,Terra,MODIS,46,6.1NRT,286.26,6.91,N
58.34179,-113.95233,304.62,1.02,1.01,2023-06-03,0457,Terra,MODIS,61,6.1NRT,285.75,8.02,N
58.3396,-113.96929,316.63,1.02,1.01,2023-06-03,0457,Terra,MODIS,87,6.1NRT,286.41,16.24,N
58.33084,-114.03705,310.89,1.02,1.01,2023-06-03,0457,Terra,MODIS,12,6.1NRT,289.12,10.5,N
58.33742,-114.05814,323.95,1.02,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.77,23.45,N
58.4155,-113.88464,334.15,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,288.55,37.11,N
58.41333,-113.90167,327.79,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,287.85,28.24,N
58.40023,-114.00378,324.37,1.02,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.22,24.42,N
58.39804,-114.02076,336.8,1.02,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,295.72,40.94,N
58.39585,-114.03772,309.17,1.02,1.01,2023-06-03,0457,Terra,MODIS,77,6.1NRT,289.72,10.47,N
58.40683,-114.02494,312.12,1.02,1.01,2023-06-03,0457,Terra,MODIS,70,6.1NRT,287.43,12.28,N
58.40464,-114.04192,324.92,1.02,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,289.49,24.78,N
58.40245,-114.05888,303.45,1.02,1.01,2023-06-03,0457,Terra,MODIS,19,6.1NRT,287.63,6.42,N
58.42876,-113.92706,305.44,1.03,1.01,2023-06-03,0457,Terra,MODIS,64,6.1NRT,288.76,8.37,N
58.81934,-110.97156,307.37,1.19,1.09,2023-06-03,0457,Terra,MODIS,19,6.1NRT,285.36,11.85,N
58.81724,-110.99168,312.52,1.19,1.09,2023-06-03,0457,Terra,MODIS,59,6.1NRT,286.79,16.61,N
58.82678,-110.99537,320.07,1.19,1.09,2023-06-03,0457,Terra,MODIS,83,6.1NRT,287.47,24.35,N
58.84688,-110.89796,328.72,1.2,1.09,2023-06-03,0457,Terra,MODIS,96,6.1NRT,283.55,37.28,N
58.85066,-110.88456,308.5,1.2,1.09,2023-06-03,0457,Terra,MODIS,75,6.1NRT,281.29,15.08,N
58.84858,-110.90513,323.97,1.2,1.09,2023-06-03,0457,Terra,MODIS,100,6.1NRT,283.97,32.54,N
58.81356,-111.24625,305.57,1.17,1.08,2023-06-03,0457,Terra,MODIS,37,6.1NRT,285.48,10.09,N
58.51563,-113.82941,314.61,1.03,1.01,2023-06-03,0457,Terra,MODIS,90,6.1NRT,288.66,15.05,N
58.51345,-113.84657,323.08,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,289.9,21.95,N
58.5091,-113.88084,322.71,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,287.89,22.28,N
58.50692,-113.89796,322.17,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,287.55,21.34,N
58.86022,-110.8884,331.69,1.2,1.09,2023-06-03,0457,Terra,MODIS,100,6.1NRT,283.49,43.7,N
58.85814,-110.90892,310.33,1.2,1.09,2023-06-03,0457,Terra,MODIS,79,6.1NRT,282.21,15.36,N
58.82509,-111.23014,305.99,1.17,1.08,2023-06-03,0457,Terra,MODIS,66,6.1NRT,286.27,11.19,N
58.52227,-113.85075,310.75,1.03,1.01,2023-06-03,0457,Terra,MODIS,57,6.1NRT,288.7,11.31,N
58.5201,-113.86789,322.36,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.16,22.36,N
58.51791,-113.88502,321.96,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.17,21.91,N
58.51573,-113.90214,339.22,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,293.29,44.25,N
58.51355,-113.91926,350.68,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,293.67,66.6,N
58.51136,-113.93636,318.45,1.03,1.01,2023-06-03,0457,Terra,MODIS,97,6.1NRT,289.02,17.95,N
58.86979,-110.89216,330.14,1.2,1.09,2023-06-03,0457,Terra,MODIS,100,6.1NRT,283.84,41.02,N
58.52673,-113.88921,301.58,1.03,1.01,2023-06-03,0457,Terra,MODIS,34,6.1NRT,287.84,5.98,N
58.52455,-113.90633,311.78,1.03,1.01,2023-06-03,0457,Terra,MODIS,67,6.1NRT,290.7,11.38,N
58.52236,-113.92344,320.36,1.03,1.01,2023-06-03,0457,Terra,MODIS,79,6.1NRT,291.37,17.96,N
58.87937,-110.89584,313.48,1.2,1.09,2023-06-03,0457,Terra,MODIS,87,6.1NRT,282.93,19.67,N
58.87729,-110.91627,324.82,1.2,1.09,2023-06-03,0457,Terra,MODIS,100,6.1NRT,283.66,33.22,N
58.55519,-113.73866,331.69,1.03,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,293.72,33.6,N
58.55301,-113.7559,327.23,1.03,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.62,27.36,N
58.53336,-113.91051,312.72,1.03,1.01,2023-06-03,0457,Terra,MODIS,52,6.1NRT,289.61,11.88,N
58.53117,-113.92764,334.48,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,293.17,35.86,N
58.51801,-114.03013,312.03,1.03,1.01,2023-06-03,0457,Terra,MODIS,84,6.1NRT,289.87,12.19,N
58.51582,-114.04719,336.41,1.02,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.81,40.2,N
58.8827,-110.96045,310.56,1.2,1.09,2023-06-03,0457,Terra,MODIS,45,6.1NRT,284.36,14.63,N
58.53559,-113.96603,308.08,1.03,1.01,2023-06-03,0457,Terra,MODIS,72,6.1NRT,291.39,8.86,N
58.52681,-114.03433,304.19,1.03,1.01,2023-06-03,0457,Terra,MODIS,59,6.1NRT,288.2,7.5,N
58.52461,-114.05138,307.26,1.02,1.01,2023-06-03,0457,Terra,MODIS,71,6.1NRT,288,9.7,N
58.89975,-110.98786,318.77,1.19,1.09,2023-06-03,0457,Terra,MODIS,97,6.1NRT,286.61,23.47,N
58.89765,-111.00806,308.47,1.19,1.09,2023-06-03,0457,Terra,MODIS,10,6.1NRT,285.13,12.2,N
58.5839,-113.73385,307.47,1.04,1.02,2023-06-03,0457,Terra,MODIS,21,6.1NRT,288.56,8.59,N
58.56639,-113.87159,301.28,1.03,1.01,2023-06-03,0457,Terra,MODIS,16,6.1NRT,288.88,5.07,N
58.5796,-113.8414,317.93,1.03,1.01,2023-06-03,0457,Terra,MODIS,96,6.1NRT,288.59,16.97,N
58.57741,-113.85859,321.47,1.03,1.01,2023-06-03,0457,Terra,MODIS,100,6.1NRT,289.72,20.58,N
57.39232,-121.45312,311.1,1.3,1.13,2023-06-03,0457,Terra,MODIS,53,6.1NRT,280.99,17.45,N
57.43752,-121.27937,302.85,1.28,1.12,2023-06-03,0457,Terra,MODIS,45,6.1NRT,277.56,12.15,N
57.4391,-121.32564,328.44,1.29,1.13,2023-06-03,0457,Terra,MODIS,100,6.1NRT,279.1,42.15,N
57.4264,-121.49878,300.58,1.3,1.13,2023-06-03,0457,Terra,MODIS,14,6.1NRT,276.54,10.04,N
57.42242,-121.51891,301.42,1.31,1.13,2023-06-03,0457,Terra,MODIS,18,6.1NRT,275.45,10.32,N
57.50407,-121.21185,300.01,1.27,1.12,2023-06-03,0457,Terra,MODIS,1,6.1NRT,276.49,9.27,N
57.53724,-121.26366,310.1,1.27,1.12,2023-06-03,0457,Terra,MODIS,40,6.1NRT,284.28,15.36,N
57.55048,-121.2505,315.33,1.27,1.12,2023-06-03,0457,Terra,MODIS,36,6.1NRT,287.21,18.84,N
57.54659,-121.27036,318.21,1.27,1.12,2023-06-03,0457,Terra,MODIS,79,6.1NRT,286.5,23.69,N
57.55984,-121.25712,308.99,1.27,1.12,2023-06-03,0457,Terra,MODIS,34,6.1NRT,284.11,13.89,N
57.59398,-121.19096,328.91,1.26,1.12,2023-06-03,0457,Terra,MODIS,80,6.1NRT,287.53,40.76,N
57.60336,-121.19734,320.11,1.26,1.12,2023-06-03,0457,Terra,MODIS,79,6.1NRT,283.68,28.2,N
58.87683,-113.23751,310.17,1.06,1.03,2023-06-03,0457,Terra,MODIS,79,6.1NRT,287.54,11.88,N
58.87468,-113.25539,311.43,1.06,1.03,2023-06-03,0457,Terra,MODIS,82,6.1NRT,286.76,12.7,N
58.86175,-113.36217,328.1,1.05,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,285.85,30.3,N
58.85959,-113.37993,335.58,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.96,40.94,N
58.87069,-113.36632,334.23,1.05,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,287.49,38.22,N
58.86852,-113.38409,363.57,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,294.58,104.6,N
58.86636,-113.40182,319.68,1.05,1.02,2023-06-03,0457,Terra,MODIS,94,6.1NRT,287.23,18.48,N
58.92275,-113.012,307.59,1.07,1.03,2023-06-03,0457,Terra,MODIS,25,6.1NRT,284.41,9.53,N
58.9206,-113.03008,331.87,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.47,35.42,N
58.87962,-113.37048,312.14,1.05,1.03,2023-06-03,0457,Terra,MODIS,84,6.1NRT,284.41,12.8,N
58.87745,-113.38821,359.64,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,294.49,92.57,N
58.87529,-113.40595,356.96,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,299.9,83.77,N
58.87312,-113.42368,336.26,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.84,38.59,N
58.9296,-113.03416,356.96,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,293.76,86.29,N
58.92745,-113.05221,378.22,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,299.93,160.77,N
58.9253,-113.07025,328.96,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.17,31.92,N
58.88638,-113.39236,302.31,1.05,1.02,2023-06-03,0457,Terra,MODIS,38,6.1NRT,284.16,5.95,N
58.88421,-113.41012,331.64,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.22,32.67,N
58.88204,-113.42786,320.47,1.05,1.02,2023-06-03,0457,Terra,MODIS,45,6.1NRT,288.4,17.28,N
58.87552,-113.48096,331.91,1.05,1.02,2023-06-03,0457,Terra,MODIS,92,6.1NRT,291.08,31.88,N
58.87334,-113.49865,321.14,1.05,1.02,2023-06-03,0457,Terra,MODIS,57,6.1NRT,288.97,19.03,N
58.93861,-113.03825,340.23,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,290.13,47.05,N
58.93645,-113.05631,349.7,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.93,66.63,N
58.9343,-113.07437,341.56,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,285.14,51.55,N
58.92133,-113.18229,314.04,1.06,1.03,2023-06-03,0457,Terra,MODIS,88,6.1NRT,281.91,15.05,N
58.88443,-113.48512,340.23,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.8,43.65,N
58.88226,-113.50281,416.85,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.88,394.12,N
58.88007,-113.52046,355.85,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,291.09,79.8,N
58.94762,-113.04231,334.23,1.07,1.03,2023-06-03,0457,Terra,MODIS,98,6.1NRT,286.66,37.55,N
58.93248,-113.16843,326.1,1.06,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,284.52,28.33,N
58.93031,-113.18637,305.26,1.06,1.03,2023-06-03,0457,Terra,MODIS,62,6.1NRT,280.52,8.66,N
58.89553,-113.47158,343.38,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,296.93,50.64,N
58.89334,-113.48927,352.38,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,299.73,69.47,N
58.89116,-113.50695,397.65,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.71,253.6,N
58.88898,-113.52462,448.57,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,314.48,739.38,N
58.8868,-113.54227,324.25,1.05,1.02,2023-06-03,0457,Terra,MODIS,62,6.1NRT,289.64,20.5,N
58.90662,-113.45802,340.65,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,292.05,45.86,N
58.90444,-113.47572,369.34,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.5,120,N
58.90226,-113.49342,374.53,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,306.54,138.04,N
58.90007,-113.51111,369.15,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.26,117.2,N
58.89789,-113.52877,436.28,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,312.44,584.92,N
58.8957,-113.54642,382.7,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,294.68,172.14,N
58.91773,-113.44444,326.94,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,288.47,26.93,N
58.91555,-113.46217,347.17,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,295.34,59.24,N
58.91336,-113.47987,365.75,1.05,1.02,2023-06-03,0457,Terra,MODIS,100,6.1NRT,303.56,108.89,N
60.25119,-120.10492,321.4,1.06,1.03,2023-06-03,0457,Terra,MODIS,23,6.1NRT,285.94,16.76,D
60.2481,-120.12298,325.25,1.06,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,287.79,19.34,D
60.24501,-120.14104,322.76,1.07,1.03,2023-06-03,0457,Terra,MODIS,99,6.1NRT,286.48,15.87,D
60.2388,-120.17728,320.44,1.07,1.03,2023-06-03,0457,Terra,MODIS,0,6.1NRT,287.13,17.51,D
60.23569,-120.19538,347.65,1.07,1.03,2023-06-03,0457,Terra,MODIS,61,6.1NRT,295.99,62.63,D
60.23259,-120.21344,351.87,1.07,1.03,2023-06-03,0457,Terra,MODIS,90,6.1NRT,300.18,73.02,D
60.22948,-120.23151,356.22,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,302.63,85.02,D
60.22637,-120.24957,359.7,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,303.67,95.72,D
60.22325,-120.26767,351.14,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,300.18,73.53,D
60.22012,-120.2858,346.54,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,296.84,63.54,D
60.21698,-120.30399,326.29,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,288.32,28.98,D
60.02813,-121.36551,324.37,1.13,1.06,2023-06-03,0457,Terra,MODIS,0,6.1NRT,288.22,25.75,D
60.01755,-121.42321,358.87,1.14,1.06,2023-06-03,0457,Terra,MODIS,100,6.1NRT,293.82,96.95,D
60.01402,-121.44241,386.04,1.14,1.06,2023-06-03,0457,Terra,MODIS,100,6.1NRT,297.27,215.31,D
60.0105,-121.46159,310.25,1.14,1.06,2023-06-03,0457,Terra,MODIS,21,6.1NRT,284.17,10.37,D
60.25682,-120.12904,326.03,1.06,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,286.35,19.64,D
60.24751,-120.18339,324.99,1.07,1.03,2023-06-03,0457,Terra,MODIS,0,6.1NRT,288.67,24.4,D
60.24442,-120.20145,356.89,1.07,1.03,2023-06-03,0457,Terra,MODIS,77,6.1NRT,301.39,85.75,D
60.24133,-120.21943,367.31,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,308.14,118.58,D
60.23823,-120.23746,362.52,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.58,103.35,D
60.23512,-120.25552,364.06,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.41,109.16,D
60.232,-120.27367,358.78,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,300.94,94.07,D
60.22886,-120.29186,343.01,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,294.36,54.08,D
60.22572,-120.31007,314.14,1.07,1.03,2023-06-03,0457,Terra,MODIS,73,6.1NRT,286.23,14.86,D
60.03705,-121.37205,320.44,1.13,1.06,2023-06-03,0457,Terra,MODIS,0,6.1NRT,287.68,20.49,D
60.03353,-121.39131,320.49,1.14,1.06,2023-06-03,0457,Terra,MODIS,0,6.1NRT,289.09,22.38,D
60.03,-121.41058,332.7,1.14,1.06,2023-06-03,0457,Terra,MODIS,68,6.1NRT,291.37,36.47,D
60.02648,-121.42981,371.19,1.14,1.06,2023-06-03,0457,Terra,MODIS,100,6.1NRT,299.2,141.78,D
60.02296,-121.44901,499.97,1.14,1.06,2023-06-03,0457,Terra,MODIS,100,6.1NRT,349.08,1944.58,D
60.01943,-121.4682,415.04,1.14,1.06,2023-06-03,0457,Terra,MODIS,100,6.1NRT,296.95,429.44,D
60.01237,-121.50658,318.06,1.14,1.07,2023-06-03,0457,Terra,MODIS,46,6.1NRT,280.54,20.34,D
60.25623,-120.18951,325.42,1.07,1.03,2023-06-03,0457,Terra,MODIS,0,6.1NRT,289.55,24.34,D
60.25314,-120.20753,364.81,1.07,1.03,2023-06-03,0457,Terra,MODIS,72,6.1NRT,306.69,108.92,D
60.25005,-120.22553,375.75,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,309.49,151.68,D
60.24696,-120.24358,381.81,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,309.44,179,D
60.24385,-120.26165,364.91,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,304.93,110.99,D
60.23759,-120.298,330.56,1.07,1.03,2023-06-03,0457,Terra,MODIS,100,6.1NRT,291.12,33.57,D
60.05643,-121.32117,309.14,1.13,1.06,2023-06-03,0457,Terra,MODIS,13,6.1NRT,283.68,13.67,D
60.05295,-121.34031,320.72,1.13,1.06,2023-06-03,0457,Terra,MODIS,63,6.1NRT,287.42,24.86,D
